Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity, Sale_Price ,Payment_Method,Salesperson
S08020,CU0746,C0185,09-10-2024,1," $82,497 ",Cash,Rebecca Hamilton
S08021,CU0472,C0308,01-06-2023,1," $27,960 ",Installment,Alan Patton
S08022,CU0426,C0098,17-08-2024,1," $21,841 ",Installment,Zachary Holden
S08023,CU1446,C0060,07-05-2024,3," $26,297 ",Credit,John Delgado
S08024,CU0716,C0429,02-04-2023,2," $34,665 ",Cash,William Silva
S08025,CU0571,C0110,23-12-2024,3," $19,429 ",Installment,Michelle Smith
S08026,CU1511,C0281,02-07-2023,1," $67,927 ",Cash,Susan Olson
S08027,CU0256,C0360,05-11-2022,1," $24,827 ",Cash,Christopher Shah
S08028,CU1286,C0027,18-06-2023,1," $66,895 ",Credit,Randy Chaney
S08029,CU0815,C0349,25-10-2025,3," $69,083 ",Credit,William Richmond
S08030,CU1122,C0455,04-10-2024,3," $18,542 ",Cash,Anthony Burton
S08031,CU1168,C0285,01-07-2024,1," $72,670 ",Cash,Paul Hayes
S08032,CU1058,C0085,13-10-2023,3," $69,361 ",Cash,Jessica Hunter
S08033,CU0977,C0322,05-08-2024,3," $59,542 ",Installment,Brenda Williams
S08034,CU0869,C0414,19-03-2024,3," $53,236 ",Cash,Olivia Roberts
S08035,CU0450,C0003,17-12-2024,1," $24,856 ",Cash,Benjamin Spears
S08036,CU0936,C0159,13-12-2023,1," $90,694 ",Cash,Paula Berg MD
S08037,CU1423,C0085,27-05-2025,3," $53,614 ",Credit,Emily Harrington
S08038,CU0095,C0414,03-09-2025,1," $40,613 ",Installment,Kelsey Brewer
S08039,CU0836,C0293,11-12-2024,1," $58,833 ",Installment,Lisa Simon
S08040,CU0209,C0265,24-11-2023,2," $99,408 ",Credit,David Smith
S08041,CU1394,C0103,08-03-2025,1," $89,992 ",Cash,Autumn Jones
S08042,CU1070,C0159,02-07-2025,2," $23,499 ",Installment,Andrew Rivera
S08043,CU0201,C0409,11-11-2022,2," $72,282 ",Installment,Barbara Mcgee
S08044,CU1432,C0097,16-07-2025,3," $41,752 ",Cash,Renee Lynch
S08045,CU0242,C0395,18-11-2022,2," $79,908 ",Cash,Jamie Young
S08046,CU0033,C0343,07-10-2025,3," $80,661 ",Credit,Jose Weeks
S08047,CU1704,C0093,27-07-2023,1," $45,249 ",Credit,Kenneth Mcdonald
S08048,CU1043,C0155,25-10-2024,1," $56,538 ",Cash,Susan Gilbert
S08049,CU1388,C0047,06-01-2023,2," $29,873 ",Installment,Terry Young
S08050,CU0354,C0310,21-04-2024,2," $68,906 ",Installment,Brooke Jimenez
S08051,CU0641,C0144,14-09-2023,2," $75,508 ",Cash,Brandon Martin
S08052,CU0012,C0335,01-07-2025,3," $27,083 ",Credit,Carlos Park
S08053,CU1138,C0296,27-07-2023,3," $56,649 ",Credit,Emily Marsh
S08054,CU1649,C0309,16-01-2024,2," $76,784 ",Cash,Steven Trujillo
S08055,CU0818,C0121,26-11-2024,2," $88,883 ",Installment,Michelle Wilson
S08056,CU0061,C0447,13-07-2024,2," $78,549 ",Credit,Erin Alvarez PhD
S08057,CU0193,C0003,17-09-2025,2," $97,821 ",Credit,Randy Smith
S08058,CU0504,C0132,22-06-2024,3," $20,496 ",Cash,Kristina Bennett
S08059,CU0045,C0194,17-09-2023,3," $55,562 ",Credit,Randy Carter
S08060,CU1858,C0117,29-01-2025,1," $43,293 ",Cash,Mary Pearson
S08061,CU1711,C0457,21-04-2025,3," $46,108 ",Installment,Scott Casey
S08062,CU1400,C0078,07-09-2025,3," $68,187 ",Installment,Tammy Bishop
S08063,CU0055,C0355,14-08-2023,1," $25,365 ",Installment,Cory Richardson
S08064,CU1358,C0108,22-12-2022,3," $32,409 ",Installment,Kimberly Knight
S08065,CU1725,C0414,08-05-2024,3," $50,203 ",Installment,Donald Perez
S08066,CU0389,C0230,27-05-2024,2," $99,879 ",Cash,Kristen Lopez
S08067,CU0267,C0088,22-04-2024,1," $62,635 ",Cash,Shane Wilcox
S08068,CU1387,C0477,13-08-2025,1," $26,918 ",Cash,Scott Fuller
S08069,CU1198,C0259,16-05-2025,1," $64,072 ",Credit,Austin Miller
S08070,CU1428,C0101,14-10-2023,1," $46,273 ",Installment,Andrew Grant
S08071,CU0714,C0462,24-09-2023,2," $50,868 ",Installment,Haley Russell DVM
S08072,CU1669,C0412,19-10-2024,2," $36,010 ",Cash,Corey Carter
S08073,CU0623,C0322,19-02-2024,3," $47,552 ",Installment,Jared Morse
S08074,CU1377,C0424,09-01-2025,3," $75,980 ",Cash,Teresa Chavez
S08075,CU1060,C0190,25-09-2023,1," $89,465 ",Cash,Thomas Gonzalez
S08076,CU0314,C0233,06-07-2024,2," $71,672 ",Cash,Christian Cross DDS
S08077,CU1473,C0438,05-10-2023,3," $73,238 ",Installment,Tyler Madden
S08078,CU0303,C0111,01-07-2025,3," $40,187 ",Cash,Brandy Curtis
S08079,CU1553,C0121,22-07-2023,3," $42,116 ",Installment,Leslie Bartlett
S08080,CU1716,C0236,27-10-2023,1," $99,432 ",Credit,Megan Morris
S08081,CU1383,C0185,01-06-2025,2," $54,056 ",Installment,Jeremiah Anderson
S08082,CU1160,C0437,03-06-2023,2," $96,216 ",Cash,Linda Fletcher
S08083,CU1121,C0385,25-07-2025,3," $76,656 ",Cash,Steve Herman
S08084,CU1522,C0176,06-09-2025,3," $74,697 ",Installment,Amber Martin
S08085,CU1703,C0373,01-06-2025,2," $50,411 ",Credit,Jeffrey White
S08086,CU0375,C0167,19-06-2025,3," $70,182 ",Installment,Nicholas Clark
S08087,CU0422,C0111,11-03-2025,2," $53,802 ",Cash,Matthew Ware
S08088,CU1891,C0125,02-08-2024,3," $15,782 ",Cash,Michael Davis
S08089,CU1190,C0099,22-11-2024,3," $27,379 ",Cash,Charles Turner
S08090,CU0319,C0445,27-04-2025,2," $47,198 ",Installment,Michael Chase
S08091,CU0488,C0282,15-01-2024,2," $39,120 ",Credit,Daniel Baker
S08092,CU0590,C0425,08-11-2022,2," $22,283 ",Installment,Walter Sparks
S08093,CU1063,C0245,02-11-2024,3," $30,465 ",Cash,Daniel Brady
S08094,CU0943,C0013,31-05-2023,1," $36,399 ",Installment,Chad Ware
S08095,CU0214,C0439,05-05-2025,2," $75,862 ",Installment,Michael Scott
S08096,CU0712,C0179,24-05-2025,3," $26,100 ",Cash,Vicki Gonzalez
S08097,CU0013,C0003,21-01-2023,2," $27,127 ",Cash,Donald Fisher
S08098,CU0976,C0303,25-02-2024,2," $42,411 ",Installment,Ricardo Smith
S08099,CU1704,C0366,01-05-2024,2," $80,287 ",Cash,Heather Shaw
S08100,CU1192,C0285,30-06-2023,1," $72,590 ",Installment,Jonathan Smith
S08101,CU0528,C0128,24-11-2022,2," $51,948 ",Cash,Jennifer Holmes
S08102,CU1662,C0370,26-11-2022,3," $44,438 ",Installment,Kristin Jackson
S08103,CU1826,C0450,22-04-2025,3," $47,042 ",Credit,Steven Flores
S08104,CU1346,C0210,05-09-2023,3," $75,700 ",Cash,Jeffrey Quinn
S08105,CU0129,C0388,01-03-2024,3," $65,259 ",Credit,Kristina Mcfarland
S08106,CU0707,C0203,01-04-2024,2," $53,730 ",Credit,Donna Clark
S08107,CU0017,C0342,14-04-2023,2," $40,548 ",Cash,Cameron Nash
S08108,CU1427,C0179,26-04-2024,3," $42,042 ",Credit,Nicole Lowe
S08109,CU1996,C0307,09-03-2023,1," $66,222 ",Installment,James Hatfield
S08110,CU1491,C0401,25-02-2023,1," $26,989 ",Installment,Gerald Bennett
S08111,CU1288,C0033,22-09-2025,2," $44,868 ",Cash,Briana Barr
S08112,CU1498,C0382,25-11-2022,2," $83,596 ",Cash,Edward Smith
S08113,CU0978,C0312,21-04-2023,3," $37,805 ",Cash,William Gould
S08114,CU1591,C0462,23-10-2023,3," $46,642 ",Installment,Rhonda Burgess
S08115,CU0123,C0388,14-03-2024,3," $55,275 ",Cash,Alan Turner
S08116,CU1672,C0389,20-11-2022,3," $29,472 ",Installment,Lori Ortega
S08117,CU0101,C0182,16-06-2023,1," $41,971 ",Installment,Anthony Warner
S08118,CU0539,C0017,27-12-2022,1," $66,427 ",Credit,Mary Bright MD
S08119,CU1422,C0120,09-02-2024,1," $68,049 ",Cash,Kenneth Burns
S08120,CU1829,C0026,13-02-2023,2," $26,826 ",Credit,Jennifer James
S08121,CU1511,C0034,16-08-2024,3," $43,541 ",Credit,Kelsey Ware
S08122,CU1083,C0069,24-10-2025,2," $86,540 ",Cash,Kathleen Foster
S08123,CU1730,C0362,17-08-2023,2," $50,850 ",Credit,Vanessa Simmons
S08124,CU1229,C0166,25-08-2025,2," $51,016 ",Cash,Ryan Campbell
S08125,CU1127,C0373,12-04-2024,1," $64,154 ",Credit,Stephen Wilson
S08126,CU0922,C0368,03-04-2023,2," $53,787 ",Credit,Elizabeth Fuller
S08127,CU1869,C0041,07-05-2025,1," $36,594 ",Cash,Wayne Moore
S08128,CU1435,C0303,12-05-2025,1," $70,009 ",Cash,Kimberly Bond
S08129,CU0488,C0367,22-03-2023,3," $15,328 ",Installment,David Sparks
S08130,CU0352,C0006,19-11-2024,1," $28,411 ",Credit,Christopher Valenzuela
S08131,CU0684,C0234,19-11-2022,2," $88,770 ",Installment,Scott Ayers
S08132,CU1061,C0137,20-12-2024,1," $20,062 ",Installment,Bradley Collins
S08133,CU1077,C0449,24-09-2024,2," $43,466 ",Credit,Carrie Petersen
S08134,CU0918,C0048,19-04-2025,1," $99,339 ",Cash,Lisa Greene
S08135,CU1591,C0450,06-03-2024,2," $26,621 ",Installment,Charles Deleon
S08136,CU1512,C0175,09-01-2025,1," $47,399 ",Installment,Dan Vargas
S08137,CU1044,C0469,12-03-2024,1," $69,333 ",Cash,Barbara Peters
S08138,CU0247,C0225,21-09-2025,2," $35,294 ",Cash,Jennifer Gillespie
S08139,CU0587,C0499,29-11-2024,3," $74,068 ",Installment,William West
S08140,CU1827,C0090,28-01-2023,2," $20,101 ",Installment,Vicki King
S08141,CU1291,C0222,11-09-2023,3," $17,076 ",Credit,Heather Moon
S08142,CU0614,C0113,04-09-2025,2," $19,110 ",Credit,Charles Stewart
S08143,CU0076,C0475,28-04-2023,2," $32,769 ",Installment,Ashley Cunningham MD
S08144,CU0236,C0361,16-03-2024,3," $35,267 ",Cash,Candace Frazier
S08145,CU0775,C0184,27-03-2023,3," $55,714 ",Cash,Brian Savage
S08146,CU1135,C0269,03-01-2024,1," $63,651 ",Cash,Jeffrey Lambert
S08147,CU1705,C0176,06-04-2023,3," $90,933 ",Cash,Mary Wolf
S08148,CU0560,C0420,09-10-2025,2," $70,195 ",Installment,Jasmine Hernandez
S08149,CU1569,C0445,05-02-2024,2," $53,643 ",Credit,James Lopez
S08150,CU0966,C0066,18-01-2024,3," $15,693 ",Credit,Megan Kelley
S08151,CU0273,C0338,13-07-2023,1," $52,717 ",Credit,Grant Marshall
S08152,CU0441,C0452,26-11-2022,1," $23,425 ",Credit,Kristen Riggs PhD
S08153,CU0724,C0069,22-04-2024,2," $97,400 ",Installment,Kristin Rhodes
S08154,CU1709,C0067,09-08-2025,3," $32,177 ",Installment,Grant Mcfarland
S08155,CU1110,C0309,20-05-2025,2," $53,570 ",Installment,Greg Woods
S08156,CU0791,C0066,04-06-2023,3," $55,760 ",Cash,Megan Smith
S08157,CU0342,C0281,30-08-2024,3," $41,159 ",Installment,Jon Mitchell
S08158,CU1169,C0423,12-03-2023,1," $44,299 ",Credit,Anthony Anderson
S08159,CU0337,C0090,26-02-2023,3," $91,783 ",Installment,Theresa Tran
S08160,CU0381,C0304,16-09-2023,1," $39,241 ",Cash,Jesse Arnold
S08161,CU0116,C0436,04-10-2023,3," $41,022 ",Credit,Kayla Davis
S08162,CU1771,C0178,27-03-2023,1," $90,401 ",Cash,Julie Harris
S08163,CU1805,C0050,19-11-2022,1," $65,038 ",Installment,Brandon Roberts
S08164,CU1360,C0161,30-08-2025,2," $74,059 ",Installment,Jean Moore
S08165,CU1420,C0154,19-05-2024,1," $24,710 ",Cash,April King
S08166,CU0367,C0166,26-11-2023,3," $45,070 ",Credit,Christopher Hunter
S08167,CU1207,C0462,30-03-2025,1," $85,148 ",Credit,Julie Adams
S08168,CU1295,C0479,06-08-2023,1," $40,406 ",Cash,Jacob Garcia
S08169,CU0960,C0094,02-02-2025,1," $45,181 ",Cash,James Hayes
S08170,CU1255,C0437,16-08-2024,3," $76,857 ",Credit,Brianna Cooper
S08171,CU0939,C0246,11-11-2022,1," $47,515 ",Credit,Katherine Wright
S08172,CU1109,C0218,25-10-2025,1," $63,857 ",Credit,Tammy Moore MD
S08173,CU1520,C0246,05-11-2024,3," $24,737 ",Credit,Stephanie King
S08174,CU0455,C0136,03-08-2023,2," $97,540 ",Credit,David Blair
S08175,CU0295,C0384,18-07-2024,3," $92,676 ",Cash,William Gardner
S08176,CU1396,C0393,28-03-2025,2," $56,963 ",Cash,Todd Howard
S08177,CU0569,C0081,23-06-2023,2," $15,983 ",Cash,Danielle Mack
S08178,CU0657,C0084,17-07-2024,2," $57,655 ",Installment,Kristina Moore
S08179,CU0892,C0048,14-08-2025,3," $82,515 ",Credit,Scott Reynolds
S08180,CU1623,C0346,22-02-2025,3," $33,994 ",Credit,Joy Ross
S08181,CU1474,C0251,16-04-2023,3," $56,260 ",Credit,George Allison
S08182,CU1981,C0225,31-01-2024,3," $71,468 ",Cash,Shelby Gonzalez
S08183,CU0060,C0095,05-02-2024,2," $61,026 ",Installment,Jason Crawford
S08184,CU0704,C0179,12-10-2023,3," $68,553 ",Cash,Cassie Holland
S08185,CU0235,C0017,25-06-2024,2," $36,599 ",Credit,Jessica Hoffman
S08186,CU0451,C0362,23-11-2022,3," $83,662 ",Cash,Jose Buchanan
S08187,CU1817,C0450,01-03-2023,2," $35,922 ",Installment,Robert Anderson
S08188,CU1281,C0413,01-07-2023,1," $44,591 ",Installment,Lori Kelley
S08189,CU0880,C0037,27-05-2024,1," $96,459 ",Installment,Peter Valencia
S08190,CU1526,C0289,13-10-2023,2," $23,222 ",Credit,Michael Cortez
S08191,CU1359,C0010,27-04-2023,2," $49,274 ",Credit,Katie Yoder
S08192,CU1304,C0417,02-05-2023,2," $15,642 ",Credit,Leslie Vega
S08193,CU0913,C0011,17-08-2025,3," $70,648 ",Installment,Mario Ball
S08194,CU1954,C0372,17-01-2025,2," $74,258 ",Credit,Anthony Ayala
S08195,CU1670,C0332,22-03-2023,3," $15,097 ",Credit,Luis York
S08196,CU1181,C0363,30-12-2024,2," $64,431 ",Credit,Ian Benitez Jr.
S08197,CU0118,C0149,08-02-2025,2," $94,345 ",Credit,Andrew Walker
S08198,CU0304,C0048,26-06-2024,3," $16,163 ",Credit,Jennifer Foster
S08199,CU0271,C0404,15-10-2023,2," $92,150 ",Installment,Maria Chase
S08200,CU1340,C0122,25-09-2023,1," $79,927 ",Installment,Scott Davis
S08201,CU1080,C0233,19-06-2025,3," $39,560 ",Installment,Scott Brown
S08202,CU0831,C0157,18-06-2024,3," $41,598 ",Cash,Eric Lopez
S08203,CU1166,C0372,13-05-2025,1," $24,934 ",Credit,Holly Cox
S08204,CU1453,C0477,07-11-2024,3," $15,488 ",Cash,Angel Campos
S08205,CU0776,C0106,25-12-2022,1," $29,807 ",Installment,Miss Katherine Pacheco
S08206,CU1731,C0054,13-08-2025,2," $89,432 ",Credit,Brian Wilson MD
S08207,CU0280,C0432,15-09-2025,1," $41,341 ",Cash,Rebecca Meza
S08208,CU1776,C0476,03-12-2023,1," $15,470 ",Credit,Jerome Smith
S08209,CU1300,C0380,03-03-2023,2," $99,927 ",Installment,Sabrina Dennis
S08210,CU0670,C0026,15-10-2023,2," $69,250 ",Installment,Crystal Lee DVM
S08211,CU1679,C0142,10-01-2024,3," $96,134 ",Installment,Daisy Mills
S08212,CU0273,C0163,09-09-2023,2," $22,965 ",Cash,Andrea Rubio
S08213,CU0029,C0140,07-09-2025,2," $59,071 ",Credit,Jack Jones
S08214,CU1533,C0329,27-09-2024,3," $37,164 ",Installment,Alisha Smith
S08215,CU1011,C0240,29-12-2023,2," $44,655 ",Cash,Ryan Martin
S08216,CU0460,C0376,13-03-2025,2," $25,882 ",Credit,Nathan Brewer
S08217,CU0463,C0408,11-07-2024,1," $67,878 ",Installment,Antonio Williams
S08218,CU0633,C0157,17-01-2024,2," $74,707 ",Cash,James Simon
S08219,CU1538,C0301,26-08-2025,3," $20,212 ",Installment,Jesse Mckay
S08220,CU1618,C0073,11-01-2024,1," $68,416 ",Installment,Elizabeth Moore
S08221,CU0495,C0255,24-12-2022,3," $44,064 ",Cash,Marcus Brown
S08222,CU1893,C0301,29-12-2024,3," $91,033 ",Credit,Randall Silva
S08223,CU0579,C0327,08-07-2025,1," $72,798 ",Cash,Susan Edwards
S08224,CU1076,C0128,22-05-2025,1," $87,396 ",Installment,Joshua Harrison
S08225,CU1041,C0219,06-09-2023,3," $31,296 ",Installment,Martin Johnson
S08226,CU1986,C0034,27-06-2023,3," $19,750 ",Cash,Patrick Thomas
S08227,CU1911,C0437,25-07-2024,1," $17,348 ",Cash,Thomas Reilly Jr.
S08228,CU1494,C0223,22-02-2024,3," $33,615 ",Installment,Adrienne Klein
S08229,CU0857,C0439,23-08-2025,3," $89,022 ",Installment,Jorge Leblanc
S08230,CU1578,C0162,07-09-2024,1," $57,301 ",Cash,Heather Cline
S08231,CU0950,C0240,27-01-2025,2," $33,853 ",Installment,Wesley James
S08232,CU1223,C0154,03-06-2025,3," $93,218 ",Cash,Robert Flores
S08233,CU0083,C0326,30-04-2023,2," $82,062 ",Installment,David Allen
S08234,CU1932,C0287,07-07-2023,2," $74,437 ",Credit,Alan Lee
S08235,CU1859,C0045,22-02-2024,3," $17,964 ",Cash,Robert Benjamin Jr.
S08236,CU1312,C0365,05-01-2023,3," $97,250 ",Credit,Brittany Wolfe
S08237,CU0601,C0465,31-03-2023,2," $75,966 ",Cash,Alexander Miranda
S08238,CU0557,C0015,09-09-2024,1," $20,611 ",Cash,Luis Clements
S08239,CU1314,C0456,11-05-2025,2," $76,477 ",Cash,Brett Shaw
S08240,CU0401,C0290,13-12-2024,3," $37,434 ",Cash,Jose Cochran
S08241,CU1115,C0048,30-11-2024,1," $86,445 ",Installment,Dr. Melanie Hill
S08242,CU0853,C0294,25-01-2023,1," $55,767 ",Credit,Phillip Howard
S08243,CU0630,C0253,15-04-2025,3," $72,961 ",Credit,Julia Potts
S08244,CU0162,C0410,15-12-2024,1," $99,093 ",Credit,Justin Lopez
S08245,CU0397,C0056,28-11-2022,1," $85,244 ",Credit,Monica Flores
S08246,CU0099,C0452,07-12-2022,3," $96,473 ",Credit,Jonathan Hernandez
S08247,CU1827,C0010,17-04-2024,1," $62,394 ",Installment,Joseph Santana
S08248,CU1799,C0007,21-05-2023,3," $17,231 ",Cash,Christopher Sims
S08249,CU1655,C0337,16-11-2024,1," $71,087 ",Installment,Christina Jackson
S08250,CU0105,C0036,21-06-2024,1," $20,579 ",Credit,Dr. Elizabeth Porter DVM
S08251,CU0719,C0252,03-04-2023,2," $65,860 ",Credit,David Davis
S08252,CU0140,C0442,03-01-2024,2," $93,938 ",Cash,Richard Kennedy
S08253,CU1217,C0157,15-02-2023,3," $44,619 ",Installment,Eric Taylor
S08254,CU0182,C0044,13-04-2024,1," $70,495 ",Cash,James Ward
S08255,CU1522,C0213,22-02-2024,1," $18,783 ",Credit,Kendra Frey
S08256,CU0514,C0019,06-08-2025,2," $79,515 ",Cash,Taylor Bailey
S08257,CU0547,C0433,09-01-2023,3," $93,310 ",Installment,Linda Smith
S08258,CU0317,C0293,21-02-2025,3," $42,638 ",Credit,Benjamin Thompson
S08259,CU1251,C0281,26-12-2024,2," $72,251 ",Cash,Kelsey King
S08260,CU1862,C0325,05-10-2025,2," $52,942 ",Cash,Sarah George
S08261,CU0418,C0247,25-09-2023,1," $76,380 ",Cash,Rebecca Smith
S08262,CU0522,C0061,30-12-2024,1," $56,452 ",Cash,Jessica Mcpherson
S08263,CU1213,C0051,08-02-2023,1," $48,506 ",Credit,Emily Jackson
S08264,CU0152,C0442,06-01-2025,1," $74,997 ",Credit,Christine Green
S08265,CU1824,C0440,05-02-2025,3," $21,609 ",Installment,Kevin Evans
S08266,CU1754,C0447,04-02-2024,1," $26,971 ",Installment,Michael Villanueva
S08267,CU0080,C0284,04-09-2025,2," $90,389 ",Cash,Jennifer Maldonado
S08268,CU0394,C0379,29-12-2022,2," $99,790 ",Cash,Kristina Andrews
S08269,CU1644,C0398,03-10-2025,3," $55,214 ",Credit,Sarah Schultz
S08270,CU1805,C0161,19-10-2023,3," $24,532 ",Cash,Ruth Mccormick
S08271,CU0183,C0481,07-05-2023,3," $54,797 ",Cash,Kristin Edwards
S08272,CU1313,C0051,03-06-2023,1," $25,780 ",Cash,Kelly Macias
S08273,CU1569,C0400,14-09-2024,3," $60,701 ",Installment,Michael Brown
S08274,CU1388,C0290,02-05-2024,3," $22,578 ",Credit,Thomas Johnson
S08275,CU1491,C0245,11-06-2025,3," $80,316 ",Credit,Edwin Lang
S08276,CU1332,C0182,04-07-2024,1," $51,937 ",Credit,Kimberly Haley
S08277,CU1189,C0435,11-10-2025,3," $50,750 ",Installment,Haley Ward
S08278,CU1843,C0444,18-06-2025,3," $16,599 ",Cash,Audrey Carroll
S08279,CU0791,C0015,22-08-2023,3," $83,592 ",Cash,Christopher Baker
S08280,CU0456,C0028,04-08-2025,1," $41,574 ",Credit,Lindsey Garrett
S08281,CU0209,C0158,21-08-2025,3," $45,114 ",Credit,Manuel Baker
S08282,CU1719,C0461,04-07-2025,3," $73,564 ",Cash,Karen Watson
S08283,CU1497,C0183,23-11-2023,3," $60,450 ",Installment,Jason Johnson
S08284,CU1895,C0188,24-10-2025,3," $65,632 ",Credit,Stacy Barrett
S08285,CU1881,C0460,08-09-2025,1," $35,731 ",Installment,Jaclyn Curry
S08286,CU0899,C0351,17-08-2024,2," $28,931 ",Installment,Carlos Carter
S08287,CU0671,C0214,06-07-2023,3," $32,773 ",Installment,Jennifer Gray
S08288,CU1577,C0328,17-02-2025,3," $50,575 ",Cash,Keith Jimenez
S08289,CU1243,C0461,02-08-2025,3," $57,446 ",Installment,David Kemp
S08290,CU0203,C0136,24-07-2025,1," $54,117 ",Installment,Kim Rogers
S08291,CU1535,C0345,05-10-2024,1," $37,064 ",Credit,Hannah Vega
S08292,CU0213,C0262,24-05-2025,1," $33,471 ",Credit,Jason Acevedo
S08293,CU0357,C0044,07-12-2022,2," $36,446 ",Cash,Erin Lin
S08294,CU0811,C0056,02-12-2022,1," $58,319 ",Cash,Jeffrey Church
S08295,CU0618,C0041,10-12-2023,2," $18,030 ",Installment,Micheal Johnson
S08296,CU0543,C0420,25-08-2025,2," $33,407 ",Installment,Kristin Martin
S08297,CU0557,C0457,25-04-2025,2," $86,517 ",Cash,Tammy West
S08298,CU0011,C0122,03-05-2025,2," $26,667 ",Credit,Albert Rivera
S08299,CU0714,C0131,14-06-2023,1," $96,962 ",Cash,Jeffrey Scott
S08300,CU1273,C0249,27-08-2025,1," $35,537 ",Credit,Andrew Richards
S08301,CU0060,C0424,17-01-2023,1," $56,017 ",Cash,Lisa Sanchez
S08302,CU0312,C0457,10-08-2025,2," $92,529 ",Cash,Jack Villanueva
S08303,CU0813,C0498,05-07-2024,2," $26,608 ",Credit,Matthew Prince
S08304,CU1168,C0372,29-04-2023,2," $99,650 ",Cash,Grant Woods
S08305,CU1448,C0052,04-11-2022,2," $85,739 ",Cash,Brenda Haas
S08306,CU0955,C0325,24-11-2022,3," $35,264 ",Installment,John Rivera
S08307,CU0972,C0159,29-05-2023,2," $33,777 ",Cash,Michael Lewis
S08308,CU1021,C0105,19-06-2023,1," $28,330 ",Cash,Richard Moore
S08309,CU1713,C0343,02-08-2023,3," $45,226 ",Cash,Lisa Smith
S08310,CU1709,C0274,23-01-2023,3," $27,685 ",Cash,Barbara Singh
S08311,CU1067,C0084,14-05-2023,1," $31,380 ",Credit,Mrs. Rebekah Carey
S08312,CU1662,C0258,02-05-2023,3," $80,977 ",Installment,Jeffrey Parsons
S08313,CU1906,C0495,12-07-2025,2," $71,942 ",Credit,Emily Duncan
S08314,CU0885,C0406,17-12-2022,3," $70,577 ",Credit,William Fernandez
S08315,CU1087,C0342,07-10-2024,1," $63,430 ",Cash,Kellie Ellis
S08316,CU1358,C0412,21-08-2023,1," $48,257 ",Installment,Jennifer Mckinney
S08317,CU0576,C0074,14-03-2023,2," $50,241 ",Credit,Deborah Roach
S08318,CU0430,C0143,15-07-2024,1," $40,636 ",Cash,Andrew Santiago
S08319,CU0287,C0077,26-07-2024,1," $37,909 ",Cash,Steven Mcdowell
S08320,CU0576,C0388,28-11-2023,2," $49,966 ",Credit,Mary Williams
S08321,CU0389,C0040,16-07-2024,2," $23,596 ",Installment,Chloe Warner
S08322,CU0412,C0487,14-04-2024,3," $91,345 ",Cash,Mary Young
S08323,CU1145,C0216,29-11-2022,2," $67,946 ",Credit,Melissa Berry
S08324,CU1861,C0058,28-07-2024,1," $92,516 ",Credit,William Obrien
S08325,CU0964,C0337,12-11-2023,2," $34,870 ",Credit,Samuel Vega
S08326,CU1888,C0284,31-05-2024,2," $70,151 ",Installment,Roger Wiley
S08327,CU1216,C0474,01-04-2024,1," $75,173 ",Cash,Brandi Anderson
S08328,CU0548,C0036,02-07-2024,3," $23,853 ",Credit,George Dawson
S08329,CU0203,C0343,02-12-2024,3," $79,244 ",Cash,Alicia Sanchez
S08330,CU1481,C0376,30-03-2024,1," $28,099 ",Credit,Susan Miller
S08331,CU1056,C0074,23-04-2023,2," $81,135 ",Installment,Aaron Schultz
S08332,CU1806,C0394,27-05-2024,3," $84,021 ",Credit,Andrew Davis
S08333,CU0745,C0162,25-01-2023,2," $67,537 ",Installment,Jamie Nelson
S08334,CU0443,C0475,04-06-2023,2," $44,755 ",Installment,Donna Howard
S08335,CU0818,C0085,23-10-2025,2," $45,124 ",Cash,Scott Jones
S08336,CU1777,C0155,18-03-2023,2," $84,571 ",Cash,Cassandra Leach
S08337,CU0190,C0487,25-04-2025,2," $91,602 ",Installment,Tammy Moore
S08338,CU1713,C0034,02-08-2023,2," $51,549 ",Credit,Jeremy Cortez
S08339,CU1008,C0017,22-03-2025,3," $80,507 ",Cash,Julia Dean
S08340,CU1816,C0033,06-07-2024,1," $62,869 ",Installment,Jennifer Lee
S08341,CU1636,C0354,20-06-2023,2," $81,488 ",Installment,Scott Lowery
S08342,CU1064,C0018,30-04-2023,1," $99,359 ",Cash,Holly Stokes
S08343,CU1750,C0439,23-04-2025,1," $25,785 ",Cash,Kristen Lopez
S08344,CU1979,C0316,07-09-2025,1," $82,217 ",Installment,Lucas May
S08345,CU0553,C0496,15-01-2023,3," $21,701 ",Cash,James Fisher
S08346,CU1603,C0256,03-12-2024,1," $70,220 ",Installment,Jessica Thompson
